,     Angle,       PSD
1393,60.7649,427
1394,60.8049,365
1395,60.8449,424
1396,60.885,417
1397,60.925,395
1398,60.965,423
1399,61.005,416
1400,61.0451,458
1401,61.0851,404
1402,61.1251,409
1403,61.1652,393
1404,61.2052,415
1405,61.2452,399
1406,61.2853,428
1407,61.3253,360
1408,61.3653,391
1409,61.4054,392
1410,61.4454,382
1411,61.4854,396
1412,61.5255,385
1413,61.5655,440
1414,61.6055,405
1415,61.6456,403
1416,61.6856,410
1417,61.7256,418
1418,61.7657,405
1419,61.8057,370
1420,61.8457,383
1421,61.8858,424
1422,61.9258,412
1423,61.9658,399
1424,62.0059,370
1425,62.0459,400
1426,62.0859,412
1427,62.1259,389
1428,62.166,399
1429,62.206,408
1430,62.246,386
1431,62.2861,401
1432,62.3261,401
1433,62.3661,400
1434,62.4062,428
1435,62.4462,372
1436,62.4862,395
1437,62.5263,402
1438,62.5663,379
1439,62.6063,445
1440,62.6464,382
1441,62.6864,402
1442,62.7264,404
1443,62.7665,411
1444,62.8065,403
1445,62.8465,418
1446,62.8866,386
1447,62.9266,429
1448,62.9666,389
1449,63.0067,421
1450,63.0467,370
1451,63.0867,430
1452,63.1268,419
1453,63.1668,392
1454,63.2068,430
1455,63.2469,392
1456,63.2869,392
1457,63.3269,387
1458,63.3669,398
1459,63.407,360
1460,63.447,396
1461,63.487,402
1462,63.5271,401
1463,63.5671,379
1464,63.6071,395
1465,63.6472,395
1466,63.6872,371
1467,63.7272,372
1468,63.7673,394
1469,63.8073,373
1470,63.8473,390
1471,63.8874,355
1472,63.9274,448
1473,63.9674,385
1474,64.0075,377
1475,64.0475,386
1476,64.0875,387
1477,64.1276,382
1478,64.1676,398
1479,64.2076,415
1480,64.2477,399
1481,64.2877,379
1482,64.3277,381
1483,64.3678,371
1484,64.4078,377
1485,64.4478,397
1486,64.4878,364
1487,64.5279,396
1488,64.5679,348
1489,64.6079,380
1490,64.648,373
1491,64.688,390
1492,64.728,393
1493,64.7681,384
1494,64.8081,355
1495,64.8481,365
1496,64.8882,361
1497,64.9282,382
1498,64.9682,394
1499,65.0083,375
1500,65.0483,376
1501,65.0883,398
1502,65.1284,358
1503,65.1684,354
1504,65.2084,348
1505,65.2485,370
1506,65.2885,368
1507,65.3285,390
1508,65.3686,410
1509,65.4086,374
1510,65.4486,398
1511,65.4887,367
1512,65.5287,401
1513,65.5687,366
1514,65.6088,396
1515,65.6488,376
1516,65.6888,377
1517,65.7288,343
1518,65.7689,393
1519,65.8089,361
1520,65.8489,394
1521,65.889,374
1522,65.929,379
1523,65.969,387
1524,66.0091,350
1525,66.0491,366
1526,66.0891,387
1527,66.1292,370
1528,66.1692,395
1529,66.2092,361
1530,66.2493,373
1531,66.2893,345
1532,66.3293,374
1533,66.3694,343
1534,66.4094,342
1535,66.4494,368
1536,66.4895,353
1537,66.5295,375
1538,66.5695,410
1539,66.6096,342
1540,66.6496,367
1541,66.6896,358
1542,66.7297,355
1543,66.7697,361
1544,66.8097,386
1545,66.8497,348
1546,66.8898,377
1547,66.9298,371
1548,66.9698,347
1549,67.0099,348
1550,67.0499,341
1551,67.0899,383
1552,67.13,395
1553,67.17,365
1554,67.21,392
1555,67.2501,386
1556,67.2901,380
1557,67.3301,357
1558,67.3702,361
1559,67.4102,373
1560,67.4502,372
1561,67.4903,348
1562,67.5303,334
1563,67.5703,342
1564,67.6104,351
1565,67.6504,359
1566,67.6904,373
1567,67.7305,343
1568,67.7705,353
1569,67.8105,365
1570,67.8506,410
1571,67.8906,312
1572,67.9306,372
1573,67.9707,394
1574,68.0107,335
1575,68.0507,357
1576,68.0907,353
1577,68.1308,368
1578,68.1708,356
1579,68.2108,335
1580,68.2509,379
1581,68.2909,365
1582,68.3309,338
1583,68.371,361
1584,68.411,384
1585,68.451,343
1586,68.4911,378
1587,68.5311,394
1588,68.5711,368
1589,68.6112,340
1590,68.6512,385
1591,68.6912,374
1592,68.7313,391
1593,68.7713,369
1594,68.8113,363
1595,68.8514,356
1596,68.8914,371
1597,68.9314,378
1598,68.9715,347
1599,69.0115,359
1600,69.0515,347
1601,69.0916,353
1602,69.1316,343
1603,69.1716,369
1604,69.2116,365
1605,69.2517,370
1606,69.2917,376
1607,69.3317,384
1608,69.3718,356
1609,69.4118,360
1610,69.4518,345
1611,69.4919,362
1612,69.5319,369
1613,69.5719,357
1614,69.612,361
1615,69.652,324
1616,69.692,338
1617,69.7321,355
1618,69.7721,336
1619,69.8121,338
1620,69.8522,345
1621,69.8922,360
1622,69.9322,373
1623,69.9723,357
1624,70.0123,369
