,     Angle,       PSD
1422,61.9258,390
1423,61.9658,380
1424,62.0059,386
1425,62.0459,386
1426,62.0859,360
1427,62.1259,377
1428,62.166,427
1429,62.206,365
1430,62.246,410
1431,62.2861,385
1432,62.3261,414
1433,62.3661,372
1434,62.4062,370
1435,62.4462,357
1436,62.4862,386
1437,62.5263,404
1438,62.5663,394
1439,62.6063,370
1440,62.6464,390
1441,62.6864,385
1442,62.7264,410
1443,62.7665,389
1444,62.8065,399
1445,62.8465,386
1446,62.8866,387
1447,62.9266,384
1448,62.9666,380
1449,63.0067,395
1450,63.0467,372
1451,63.0867,408
1452,63.1268,385
1453,63.1668,402
1454,63.2068,349
1455,63.2469,390
1456,63.2869,377
1457,63.3269,379
1458,63.3669,361
1459,63.407,375
1460,63.447,348
1461,63.487,390
1462,63.5271,388
1463,63.5671,381
1464,63.6071,384
1465,63.6472,378
1466,63.6872,355
1467,63.7272,367
1468,63.7673,390
1469,63.8073,384
1470,63.8473,355
1471,63.8874,353
1472,63.9274,348
1473,63.9674,359
1474,64.0075,366
1475,64.0475,357
1476,64.0875,381
1477,64.1276,388
1478,64.1676,405
1479,64.2076,389
1480,64.2477,386
1481,64.2877,396
1482,64.3277,367
1483,64.3678,373
1484,64.4078,384
1485,64.4478,361
1486,64.4878,393
1487,64.5279,408
1488,64.5679,400
1489,64.6079,371
1490,64.648,398
1491,64.688,380
1492,64.728,390
1493,64.7681,385
1494,64.8081,393
1495,64.8481,362
1496,64.8882,361
1497,64.9282,348
1498,64.9682,362
1499,65.0083,360
1500,65.0483,340
1501,65.0883,357
1502,65.1284,365
1503,65.1684,384
1504,65.2084,368
1505,65.2485,368
1506,65.2885,353
1507,65.3285,348
1508,65.3686,363
1509,65.4086,385
1510,65.4486,357
1511,65.4887,369
1512,65.5287,383
1513,65.5687,356
1514,65.6088,412
1515,65.6488,354
1516,65.6888,335
1517,65.7288,380
1518,65.7689,370
1519,65.8089,367
1520,65.8489,342
1521,65.889,369
1522,65.929,358
1523,65.969,339
1524,66.0091,394
1525,66.0491,346
1526,66.0891,398
1527,66.1292,341
1528,66.1692,323
1529,66.2092,379
1530,66.2493,366
1531,66.2893,397
1532,66.3293,327
1533,66.3694,381
1534,66.4094,345
1535,66.4494,375
1536,66.4895,376
1537,66.5295,380
1538,66.5695,347
1539,66.6096,365
1540,66.6496,397
1541,66.6896,312
1542,66.7297,390
1543,66.7697,355
1544,66.8097,335
1545,66.8497,354
1546,66.8898,353
1547,66.9298,350
1548,66.9698,364
1549,67.0099,349
1550,67.0499,345
1551,67.0899,363
1552,67.13,368
1553,67.17,377
1554,67.21,330
1555,67.2501,402
1556,67.2901,364
1557,67.3301,386
1558,67.3702,341
1559,67.4102,353
1560,67.4502,361
1561,67.4903,364
1562,67.5303,358
1563,67.5703,325
1564,67.6104,340
1565,67.6504,355
1566,67.6904,357
1567,67.7305,354
1568,67.7705,340
1569,67.8105,363
1570,67.8506,378
1571,67.8906,345
1572,67.9306,358
1573,67.9707,371
1574,68.0107,357
1575,68.0507,367
1576,68.0907,364
1577,68.1308,343
1578,68.1708,356
1579,68.2108,347
1580,68.2509,343
1581,68.2909,381
1582,68.3309,359
1583,68.371,334
1584,68.411,362
1585,68.451,327
1586,68.4911,334
1587,68.5311,335
1588,68.5711,336
1589,68.6112,331
1590,68.6512,364
1591,68.6912,347
1592,68.7313,388
1593,68.7713,367
1594,68.8113,347
1595,68.8514,380
1596,68.8914,328
1597,68.9314,364
1598,68.9715,352
1599,69.0115,325
1600,69.0515,345
1601,69.0916,326
1602,69.1316,348
1603,69.1716,361
1604,69.2116,315
1605,69.2517,338
1606,69.2917,363
1607,69.3317,343
1608,69.3718,406
1609,69.4118,355
1610,69.4518,369
1611,69.4919,366
1612,69.5319,353
1613,69.5719,376
1614,69.612,379
1615,69.652,349
1616,69.692,345
1617,69.7321,341
1618,69.7721,343
1619,69.8121,351
1620,69.8522,329
1621,69.8922,357
1622,69.9322,335
1623,69.9723,347
1624,70.0123,384
